0.251391172,-0.20350714,10.10592556
0.225054964,-0.215478152,10.07480049
0.18435353,-0.20590134,10.08916569
0.270544797,-0.215478152,10.0604353
0.277727395,-0.20590134,10.13465595
0.253785372,-0.210689753,10.08198357
0.253785372,-0.181959331,10.17296314
0.251391172,-0.193930343,10.09395409
0.263362199,-0.172382519,10.11789608
0.193930343,-0.16759412,10.0604353
0.284909993,-0.172382519,10.05804157
0.277727395,-0.20350714,10.12029076
0.244208574,-0.258573771,9.993397713
0.301669419,-0.153228909,10.10113716
0.196324542,-0.165199921,10.14423275
0.239420176,-0.20590134,10.06282997
0.282515794,-0.18674773,10.07480049
0.208295554,-0.193930343,10.14902115
0.246602774,-0.20350714,10.14183807
0.20590134,-0.179565132,10.01494598
0.272938997,-0.143652096,10.06522369
0.229843363,-0.141257897,9.986215591
0.232237563,-0.208295554,10.20169353
0.263362199,-0.177170932,10.10831928
0.292092621,-0.165199921,10.0317049
0.308852017,-0.234631762,10.06761837
0.256179571,-0.241814375,10.09395409
0.244208574,-0.179565132,10.07240677
0.263362199,-0.191536129,10.14662647
0.237025961,-0.198718742,10.13226128
0.258573771,-0.119710088,10.0317049
0.272938997,-0.222660765,10.10592556
0.251391172,-0.18435353,10.04846478
0.248996973,-0.229843363,10.06282997
0.299275219,-0.20350714,10.01015759
0.244208574,-0.196324542,10.12029076
0.270544797,-0.146046311,10.14423275
0.20350714,-0.162805721,10.06761837
0.29688102,-0.18674773,10.0556469
0.304063618,-0.246602774,10.11310768
0.229843363,-0.114921682,10.0412817
0.256179571,-0.229843363,10.11550236
0.253785372,-0.174776718,10.15859795
0.20350714,-0.18674773,10.10592556
0.260968,-0.222660765,10.07480049
0.258573771,-0.138863698,10.09395409
0.193930343,-0.18435353,10.07719517
0.248996973,-0.193930343,10.0412817
0.258573771,-0.174776718,10.0460701
0.253785372,-0.213083953,10.16817474
0.289698392,-0.095768064,10.11310768
0.268150598,-0.160411507,10.13944435
0.179565132,-0.177170932,10.11310768
0.225054964,-0.20350714,10.08437729
0.294486821,-0.198718742,10.13944435
0.191536129,-0.174776718,10.0556469
0.241814375,-0.105344877,10.19451046
0.292092621,-0.150834709,10.09634876
0.268150598,-0.162805721,10.12747288
0.248996973,-0.1316811,10.0364933
0.265756398,-0.198718742,10.05325317
0.289698392,-0.174776718,10.14423275
0.229843363,-0.181959331,10.08677197
0.258573771,-0.172382519,10.15380955
0.308852017,-0.191536129,10.19690514
0.239420176,-0.14844051,10.10592556
0.239420176,-0.160411507,10.12747288
0.193930343,-0.246602774,10.09156036
0.160411507,-0.16759412,10.14183807
0.258573771,-0.155623108,10.09395409
0.316034615,-0.256179571,10.05325317
0.328005642,-0.134075299,10.11310768
0.251391172,-0.143652096,10.19690514
0.289698392,-0.098162271,10.05804157
0.253785372,-0.165199921,10.07958889
0.284909993,-0.174776718,10.12029076
0.289698392,-0.222660765,10.02452278
0.277727395,-0.201112941,10.0269165
0.292092621,-0.18674773,10.03888798
0.225054964,-0.229843363,10.0364933
0.265756398,-0.146046311,10.06522369
0.222660765,-0.20590134,10.13465595
0.263362199,-0.150834709,9.969455719
0.222660765,-0.18435353,10.04367638
0.304063618,-0.20350714,10.11310768
0.239420176,-0.155623108,10.07480049
0.191536129,-0.160411507,10.08437729
0.260968,-0.234631762,10.12029076
0.306457818,-0.210689753,10.14183807
0.284909993,-0.20590134,10.12029076
0.270544797,-0.174776718,10.09395409
0.306457818,-0.229843363,10.0556469
0.284909993,-0.177170932,10.10831928
0.263362199,-0.18435353,10.07001209
0.232237563,-0.191536129,10.11789608
0.237025961,-0.191536129,10.07719517
0.282515794,-0.179565132,10.15859795
0.289698392,-0.18435353,10.0269165
0.306457818,-0.179565132,10.14902115
0.270544797,-0.201112941,10.10113716
